Trace
Swept SA
A.03.08,N9010A
1470910000,-106.851043024862
1477900000,-106.285124218114
1484890000,-106.434798764887
1491880000,-106.780530828693
1498870000,-107.001435495284
1505860000,-106.650321415874
1512850000,-106.186108411528
1519840000,-106.267463617946
1526830000,-106.646398340303
1533820000,-106.990353695986
1540810000,-106.824147885162
1547800000,-106.187755536943
1554790000,-106.050907948367
1561780000,-106.232608205794
1568770000,-106.525079673401
1575760000,-106.388636204963
1582750000,-106.30397225149
1589740000,-106.331614898456
1596730000,-106.392512616396
1603720000,-106.262269372464
1610710000,-105.869262170359
1617700000,-105.857673389759
1624690000,-106.009373535321
1631680000,-106.396250776311
1638670000,-106.473307159643
1645660000,-106.066362870502
1652650000,-105.780750174006
1659640000,-105.902680459706
1666630000,-106.296639372012
1673620000,-106.464370039346
1680610000,-106.368185868954
1687600000,-106.127838729499
1694590000,-105.931312214446
1701580000,-105.973179366467
1708570000,-105.961979748009
1715560000,-106.278585049115
1722550000,-106.227671105008
1729540000,-106.122483742105
1736530000,-105.986303573518
1743520000,-105.948466721154
1750510000,-105.917908556272
1757500000,-106.011978376064
1764490000,-106.261593720843
1771480000,-106.190817088327
1778470000,-106.013623547719
1785460000,-105.788755156512
1792450000,-105.772871680883
1799440000,-105.815436231551
1806430000,-105.979004008377
1813420000,-106.073117108168
1820410000,-106.315784248196
1827400000,-105.950347190863
1834390000,-105.785041031701
1841380000,-105.484372669681
1848370000,-105.839046953927
1855360000,-106.26015761462
1862350000,-106.244971772946
1869340000,-105.912166498179
1876330000,-105.60155679166
1883320000,-105.730131779505
1890310000,-105.902286672782
1897300000,-106.103068221713
1904290000,-105.949702206467
1911280000,-105.726113441158
1918270000,-105.838739507445
1925260000,-105.895813864688
1932250000,-105.863243369048
1939240000,-105.601839073322
1946230000,-105.888224479464
1953220000,-106.221610556151
1960210000,-106.18438895098
1967200000,-105.993962021702
1974190000,-105.603208904975
1981180000,-105.516754709904
1988170000,-105.871457457203
1995160000,-106.013165874728
2002150000,-105.735900123965
2009140000,-105.626982336313
2016130000,-105.594937127133
2023120000,-105.85511292767
2030110000,-106.064101331888
2037100000,-105.810221605892
2044090000,-105.901856382019
2051080000,-105.924145784551
2058070000,-105.914433378509
2065060000,-105.741589414122
2072050000,-105.4896263963
2079040000,-105.500629387727
2086030000,-105.785900169626
2093020000,-106.19959957624
2100010000,-105.981152631121
2107000000,-105.517103804265
2113990000,-105.333103850029
2120980000,-105.726016333892
2127970000,-105.8671298102
2134960000,-105.773064357182
2141950000,-105.618775151361
2148940000,-105.52112304891
2155930000,-105.838611760261
2162920000,-105.731917319504
2169910000,-105.73758513577
2176900000,-105.728874717802
2183890000,-105.615486028501
2190880000,-105.654642106163
2197870000,-105.722617249525
2204860000,-105.586844307418
2211850000,-105.413729353648
2218840000,-105.648893967794
2225830000,-105.863905622761
2232820000,-105.788275669566
2239810000,-105.529430654125
2246800000,-105.317151403518
2253790000,-105.592650859347
2260780000,-105.623404188279
2267770000,-105.739840174438
2274760000,-105.834979187075
2281750000,-105.667787973031
2288740000,-105.737474097467
2295730000,-105.602494922825
2302720000,-105.363711493834
2309710000,-105.605614614646
2316700000,-105.847172739113
2323690000,-105.681934343847
2330680000,-105.890423875285
2337670000,-105.654122028392
2344660000,-105.778036939942
2351650000,-105.613189047144
2358640000,-105.560200603599
2365630000,-105.586881732485
2372620000,-105.8666368533
2379610000,-105.643057092456
2386600000,-105.729253487985
2393590000,-105.729667605467
2400580000,-105.644719819229
2407570000,-105.645990546316
2414560000,-105.778316014667
2421550000,-105.775616909159
2428540000,-105.583605406831
2435530000,-105.525533776835
2442520000,-105.733450826776
2449510000,-105.905292204692
2456500000,-105.97020763038
2463490000,-105.80176304869
2470480000,-105.652695956118
2477470000,-105.75683330707
2484460000,-105.894185604147
2491450000,-105.972168675083
2498440000,-105.883128516972
2505430000,-105.904227222651
2512420000,-105.928940554183
2519410000,-105.929078799879
2526400000,-105.821496009193
2533390000,-105.815192934713
2540380000,-105.592016674533
2547370000,-105.900049598636
2554360000,-105.89417932187
2561350000,-106.029637924274
2568340000,-105.47936845581
2575330000,-105.764351774559
2582320000,-105.708734365582
2589310000,-105.868918968737
2596300000,-105.916661774234
2603290000,-105.670094854076
2610280000,-105.535101436816
2617270000,-105.936615696488
2624260000,-106.006559725446
2631250000,-105.952123038439
2638240000,-105.571852834143
2645230000,-105.700167722876
2652220000,-105.960580705572
2659210000,-106.17685321815
2666200000,-106.356216053322
2673190000,-106.021377183115
2680180000,-106.696446408923
2687170000,-107.041807011596
2694160000,-107.325892287367
2701150000,-107.221756858135
2708140000,-107.074408103428
2715130000,-107.239188720661
2722120000,-107.35926640411
2729110000,-107.441521135322
2736100000,-107.522468123333
2743090000,-107.437222000394
2750080000,-107.46961967938
2757070000,-107.402635926632
2764060000,-107.435285474304
2771050000,-107.490372640491
2778040000,-107.470746231541
2785030000,-107.35993564528
2792020000,-107.311453827124
2799010000,-107.408409218825
2806000000,-107.329087435026
2812990000,-107.525007050863
2819980000,-107.426774400903
2826970000,-107.367856701621
2833960000,-107.453369163053
2840950000,-107.45407656928
2847940000,-107.37571084645
2854930000,-107.577651776497
2861920000,-107.377712753682
2868910000,-107.430651331451
2875900000,-107.344482315215
2882890000,-107.39944758581
2889880000,-107.436761233882
2896870000,-107.431517449306
2903860000,-107.415938505257
2910850000,-107.390370414072
2917840000,-107.391245968455
2924830000,-107.29290891942
2931820000,-107.01341352134
2938810000,-107.130630680496
2945800000,-107.118631928109
2952790000,-107.290806809939
2959780000,-107.229295916629
2966770000,-107.037486532394
2973760000,-107.206218978597
2980750000,-107.384582537262
2987740000,-107.116562767364
2994730000,-107.031049026236
3001720000,-107.321973986624
3008710000,-107.137332339698
3015700000,-107.174463367474
3022690000,-106.951620966222
3029680000,-107.202167927123
3036670000,-107.312373736403
3043660000,-107.175106208441
3050650000,-107.064738596326
3057640000,-106.999533627485
3064630000,-106.79183145149
3071620000,-107.063483431482
3078610000,-106.998697667346
3085600000,-106.874103448061
3092590000,-106.86252661965
3099580000,-107.094727151031
3106570000,-107.152440776141
3113560000,-107.072398125231
3120550000,-106.847625738901
3127540000,-107.033610375668
3134530000,-107.090462101416
3141520000,-107.00622985349
3148510000,-106.926876108593
3155500000,-106.809838355753
3162490000,-106.811088182978
3169480000,-106.865258528851
3176470000,-107.06792916149
3183460000,-106.93931961279
3190450000,-106.841025217477
3197440000,-106.874926174181
3204430000,-106.915873741087
3211420000,-107.058820410076
3218410000,-107.162973521478
3225400000,-106.900388536712
3232390000,-107.11831235214
3239380000,-107.230338898049
3246370000,-107.142249116811
3253360000,-107.092550403354
3260350000,-107.246927488218
3267340000,-107.50296367145
3274330000,-107.477624696475
3281320000,-107.423751909169
3288310000,-107.086153249424
3295300000,-107.224433007717
3302290000,-107.258254172138
3309280000,-107.392655144849
3316270000,-107.430856159802
3323260000,-107.319568062039
3330250000,-107.375739042091
3337240000,-107.273997670822
3344230000,-107.22160151832
3351220000,-107.5719560704
3358210000,-107.572755441449
3365200000,-107.528165502647
3372190000,-107.511491817514
3379180000,-107.46456877517
3386170000,-107.44965377906
3393160000,-107.331383810625
3400150000,-107.642426582889
3407140000,-107.452971228845
3414130000,-107.482911964962
3421120000,-107.712174673396
3428110000,-107.54419373251
3435100000,-107.52647567951
3442090000,-107.415827407323
3449080000,-107.584119845202
3456070000,-107.59491013042
3463060000,-107.73780016938
3470050000,-107.544984164903
3477040000,-107.509556868648
3484030000,-107.546382988546
3491020000,-107.569863131649
3498010000,-107.735669676005
3505000000,-107.58585637953
3511990000,-107.82834352239
3518980000,-107.821922301491
3525970000,-107.658860639563
3532960000,-107.666013198882
3539950000,-107.653159194636
3546940000,-107.713005230867
3553930000,-107.519454483431
3560920000,-107.918742208479
3567910000,-107.695271244657
3574900000,-107.781867775841
3581890000,-107.696776991848
3588880000,-107.900400056701
3595870000,-107.644600603414
3602860000,-106.760852719093
3609850000,-106.984929258998
3616840000,-107.47364910912
3623830000,-107.839093170015
3630820000,-107.598898794957
3637810000,-107.205098985763
3644800000,-106.886049343266
3651790000,-106.961133463354
3658780000,-107.200351072692
3665770000,-107.598522557441
3672760000,-107.770773176761
3679750000,-107.42689642457
3686740000,-106.978087657992
3693730000,-106.77041461254
3700720000,-107.084349045944
3707710000,-107.209112189091
3714700000,-107.323515600073
3721690000,-107.159242095082
3728680000,-106.908635404782
3735670000,-106.333263333403
3742660000,-106.232507461093
3749650000,-106.617936887672
3756640000,-106.711057878407
3763630000,-106.803269042013
3770620000,-106.537494980673
3777610000,-106.173433938417
3784600000,-106.013006645752
3791590000,-106.106198542676
3798580000,-106.36527354589
3805570000,-106.491382373437
3812560000,-106.4423523635
3819550000,-106.22268433121
3826540000,-105.856404558678
3833530000,-105.987331966428
3840520000,-105.979691195917
3847510000,-106.19444225881
3854500000,-106.278113959517
3861490000,-106.396430204319
3868480000,-106.275524849821
3875470000,-106.136694427998
3882460000,-105.99642285486
3889450000,-105.959682424421
3896440000,-106.170569208615
3903430000,-106.369040593699
3910420000,-106.042729842848
3917410000,-106.202554652672
3924400000,-106.045404396784
3931390000,-106.158969876648
3938380000,-106.503903167648
3945370000,-106.517289673321
3952360000,-106.412840602083
3959350000,-106.369719362098
3966340000,-106.472789226
3973330000,-106.211278257273
3980320000,-106.4716075912
3987310000,-106.75336553981
3994300000,-106.914272374468
4001290000,-107.007727321364
4008280000,-106.84463787528
4015270000,-106.70875597684
4022260000,-106.674820364895
4029250000,-106.945735508399
4036240000,-107.411215790081
4043230000,-107.480443818389
4050220000,-107.407444519639
4057210000,-107.22179414463
4064200000,-106.991811005999
4071190000,-107.171026904553
4078180000,-107.493403545026
4085170000,-107.544095105686
4092160000,-107.777767800851
4099150000,-107.839182120849
4106140000,-107.639274337604
4113130000,-107.427534675364
4120120000,-107.603042192564
4127110000,-107.75966106954
4134100000,-107.93043505783
4141090000,-107.972685656032
4148080000,-107.890427491413
4155070000,-108.023591871251
4162060000,-107.832213501352
4169050000,-107.975993834918
4176040000,-108.066887116648
4183030000,-108.27607117528
4190020000,-108.075830984266
4197010000,-107.774770388984
4204000000,-107.835223928783
4210990000,-108.024449411027
4217980000,-108.086001790505
4224970000,-108.291767588387
4231960000,-108.506090850584
4238950000,-108.29774144558
4245940000,-107.866208581335
4252930000,-107.904992320716
4259920000,-107.966612794838
4266910000,-108.215773941882
4273900000,-108.391985097658
4280890000,-108.291287264244
4287880000,-108.069772258564
4294870000,-107.742981557
4301860000,-107.82949958918
4308850000,-107.888551439218
4315840000,-108.302936285621
4322830000,-108.248318458565
4329820000,-108.050925447095
4336810000,-107.931993850443
4343800000,-107.82869500166
4350790000,-107.888098399507
4357780000,-108.232635935402
4364770000,-108.478073556827
4371760000,-108.547885682602
4378750000,-108.286195155477
4385740000,-108.401133313291
4392730000,-108.190539513798
4399720000,-108.560106832129
4406710000,-108.76837573386
4413700000,-108.732207721793
4420690000,-109.019007984874
4427680000,-108.635833678673
4434670000,-108.52538065392
4441660000,-108.546336727489
4448650000,-108.907941152176
4455640000,-109.199585746986
4462630000,-109.237543872317
4469620000,-109.01765818257
4476610000,-108.864847099878
4483600000,-108.551074282536
4490590000,-108.568607307746
4497580000,-108.894276620976
4504570000,-109.053023629039
4511560000,-108.996831924126
4518550000,-108.895483856718
4525540000,-108.645466100836
4532530000,-108.512223444584
4539520000,-108.891057549986
4546510000,-108.968298323392
4553500000,-109.154911558995
4560490000,-109.224177960841
4567480000,-108.976615467051
4574470000,-109.059076688744
4581460000,-109.204380530649
4588450000,-109.776168526966
4595440000,-110.00601645276
4602430000,-110.202197664064
4609420000,-109.89835412818
4616410000,-109.826047442699
4623400000,-109.781874580595
4630390000,-110.049135242041
4637380000,-110.594841429134
4644370000,-110.822258044477
4651360000,-110.646834613633
4658350000,-110.625625074281
4665340000,-110.351983664688
4672330000,-110.443587023819
4679320000,-110.928765777832
4686310000,-111.143784885299
4693300000,-111.250922484795
4700290000,-111.407379869665
4707280000,-111.283479130361
4714270000,-111.284104271431
4721260000,-111.375653405121
4728250000,-111.589862048583
4735240000,-111.686713627185
4742230000,-111.567129934016
4749220000,-111.671563906616
4756210000,-111.498522378789
4763200000,-111.082988886592
4770190000,-111.416213953619
4777180000,-111.435007493395
4784170000,-111.656108348722
4791160000,-111.274478642652
4798150000,-110.90964484402
4805140000,-110.848017337118
4812130000,-110.96889275109
4819120000,-111.185741357169
4826110000,-111.263053854108
4833100000,-111.325896903409
4840090000,-111.045768778711
4847080000,-110.755644001129
4854070000,-110.856177155142
4861060000,-111.037345187175
4868050000,-111.349302363833
4875040000,-111.75035141697
4882030000,-111.565128977209
4889020000,-111.121055649859
4896010000,-110.907205551339
4903000000,-110.95426053297
4909990000,-111.233157754551
4916980000,-111.4512599318
4923970000,-111.629383682689
4930960000,-111.638704768488
4937950000,-111.368880037622
4944940000,-111.242985167629
4951930000,-111.405315872462
4958920000,-111.679952178794
4965910000,-112.104350038119
4972900000,-111.93983448333
4979890000,-111.578218095601
4986880000,-111.277791183782
4993870000,-111.250842375444
5000860000,-111.758660302306
5007850000,-111.872782038011
5014840000,-112.029986912911
5021830000,-112.012296359688
5028820000,-111.61056349057
5035810000,-111.621904465721
5042800000,-111.639721210367
5049790000,-111.894094614997
5056780000,-112.062049269571
5063770000,-112.005767817802
5070760000,-112.026686696132
5077750000,-111.851095253741
5084740000,-112.325563668392
5091730000,-112.41022892806
5098720000,-112.435433559141
5105710000,-112.605064713142
5112700000,-112.850087861575
5119690000,-112.475620067642
5126680000,-112.110276812324
5133670000,-112.136803105234
5140660000,-112.545260674798
5147650000,-112.792918264394
5154640000,-113.022854331454
5161630000,-112.775602779121
5168620000,-112.526347087193
5175610000,-112.708520896276
5182600000,-112.630736586125
5189590000,-113.143688641543
5196580000,-113.106294822285
5203570000,-113.119003896044
5210560000,-112.88104571874
5217550000,-112.840237225658
5224540000,-112.995461848577
5231530000,-113.300627109218
5238520000,-113.464124957697
5245510000,-113.802332645959
5252500000,-113.569953764048
5259490000,-113.208210697718
5266480000,-113.028228953744
5273470000,-113.293096104418
5280460000,-113.305483599727
5287450000,-113.526136235757
5294440000,-113.695444367961
5301430000,-113.347951528418
5308420000,-113.226845115568
5315410000,-113.25930316502
5322400000,-113.237088450298
5329390000,-113.435657913129
5336380000,-113.505610858899
5343370000,-113.486226588741
5350360000,-112.903247317813
5357350000,-112.896509842575
5364340000,-112.982884165097
5371330000,-113.111228112717
5378320000,-113.453683046349
5385310000,-113.357090004403
5392300000,-113.371728822216
5399290000,-113.030330268297
5406280000,-112.843041592327
5413270000,-112.992685437271
5420260000,-113.217638133446
5427250000,-113.630571462073
5434240000,-113.383936103417
5441230000,-113.440542521878
5448220000,-113.144834682927
5455210000,-113.446275341419
5462200000,-113.508214400792
5469190000,-113.436216348049
5476180000,-113.504816426023
5483170000,-113.254937015767
5490160000,-112.98558310708
5497150000,-112.66500503985
5504140000,-112.883191947045
5511130000,-113.030031758446
5518120000,-113.193242399355
5525110000,-113.263618998973
5532100000,-113.099631649056
5539090000,-112.904207425772
5546080000,-112.729681988735
5553070000,-112.869992313434
5560060000,-113.029139466935
5567050000,-113.016705103766
5574040000,-112.85169245495
5581030000,-112.658500176434
5588020000,-112.871695335304
5595010000,-111.806778167676
5602000000,-113.200658382705
5608990000,-113.231912957591
5615980000,-113.172496182199
5622970000,-112.892803798724
5629960000,-112.716090730544
5636950000,-112.647576234553
5643940000,-112.770354141328
5650930000,-112.828309898866
5657920000,-113.279707185938
5664910000,-112.74158762705
5671900000,-112.737065560893
5678890000,-112.770725019889
5685880000,-112.808147487005
5692870000,-113.152232495323
5699860000,-113.106932941415
5706850000,-113.095600275162
5713840000,-113.188700635548
5720830000,-112.950200425737
5727820000,-112.783363801198
5734810000,-113.203441335706
5741800000,-113.25975473079
5748790000,-113.427338019295
5755780000,-113.588934225311
5762770000,-113.336167290147
5769760000,-113.050031013328
5776750000,-112.996419421124
5783740000,-112.980017307285
5790730000,-113.047316435581
5797720000,-112.908853560141
5804710000,-113.027506903065
5811700000,-112.83256216752
5818690000,-112.927693804751
5825680000,-113.167130339262
5832670000,-113.036942820408
5839660000,-113.173421868119
5846650000,-113.071951498046
5853640000,-113.130537809597
5860630000,-112.780251909911
5867620000,-112.865757098015
5874610000,-112.862123537542
5881600000,-113.002261997411
5888590000,-113.029575925057
5895580000,-113.182624629097
5902570000,-112.948000775484
5909560000,-112.952765302382
5916550000,-112.864906238857
5923540000,-112.525183414118
5930530000,-112.595669598613
5937520000,-112.55986906439
5944510000,-112.345840342526
5951500000,-112.474823312536
5958490000,-112.372247873624
5965480000,-112.480583844124
5972470000,-112.439179868008
5979460000,-112.520620486984
5986450000,-112.462513185004
5993440000,-112.223176350447
6000430000,-112.200979949142
6007420000,-112.111881161244
6014410000,-112.453910939825
6021400000,-112.318959161384
6028390000,-112.448624825928
6035380000,-112.433136251933
6042370000,-112.461447988669
6049360000,-112.184728602712
6056350000,-112.280872141227
6063340000,-112.349323545544
6070330000,-112.463250666261
6077320000,-112.43990952662
6084310000,-112.266542161102
6091300000,-112.232293491249
6098290000,-112.317635602643
6105280000,-112.368125027406
6112270000,-112.330535600204
6119260000,-112.284719982129
6126250000,-112.280546515593
6133240000,-112.198640921317
6140230000,-112.260967960127
6147220000,-112.15124690261
6154210000,-112.192439725163
6161200000,-112.13844324919
6168190000,-112.162224622501
6175180000,-112.267911286244
6182170000,-112.002849717738
6189160000,-112.006512508251
6196150000,-112.064556238254
6203140000,-111.897946457157
6210130000,-112.157160970904
6217120000,-112.070914998993
6224110000,-112.061777427824
6231100000,-112.194060352321
6238090000,-112.185658405303
6245080000,-112.26699854396
6252070000,-112.384687989962
6259060000,-112.275402071447
6266050000,-112.208212636299
6273040000,-112.02161779053
6280030000,-112.002023624309
6287020000,-112.015488235204
6294010000,-112.1405417021
6301000000,-112.239125067754
6307990000,-112.133314158001
6314980000,-112.301946647367
6321970000,-112.049035462438
6328960000,-112.255066354883
6335950000,-112.119656397694
6342940000,-111.923377650426
6349930000,-112.041624952461
6356920000,-112.083836358755
6363910000,-112.234335912523
6370900000,-112.250237596016
6377890000,-112.29162119271
6384880000,-112.142254751934
6391870000,-112.426848630543
6398860000,-112.12850749786
6405850000,-112.111058106111
6412840000,-112.081437305988
6419830000,-112.098068894932
6426820000,-112.357326068822
6433810000,-112.220384191353
6440800000,-112.219907757556
6447790000,-112.211952305192
6454780000,-112.284212239262
6461770000,-112.387087497415
6468760000,-112.127776635714
6475750000,-112.230099008178
6482740000,-112.418088769787
6489730000,-112.413560042691
6496720000,-112.513535691845
6503710000,-112.175934432958
6510700000,-112.22033068379
6517690000,-112.183561850561
6524680000,-112.391719450983
6531670000,-112.448523261139
6538660000,-112.649791387833
6545650000,-112.683785007532
6552640000,-112.296426783542
6559630000,-112.406703645862
6566620000,-112.17232551777
6573610000,-112.212268603554
6580600000,-112.312591876262
6587590000,-112.355138906049
6594580000,-112.453412030289
6601570000,-112.45480787069
6608560000,-112.598810047162
6615550000,-112.705422120779
6622540000,-112.673271099042
6629530000,-112.535524640741
6636520000,-112.242711001031
6643510000,-112.025101658573
6650500000,-112.193605592798
6657490000,-112.239345941701
6664480000,-112.643868427964
6671470000,-112.636632798299
6678460000,-112.557434523154
6685450000,-112.489482980548
6692440000,-112.177625353418
6699430000,-112.070579035334
6706420000,-112.463615964834
6713410000,-112.70735549221
6720400000,-112.566191588535
6727390000,-112.469011502382
6734380000,-112.62018545534
6741370000,-112.397900671719
6748360000,-112.53973528411
6755350000,-112.722847574627
6762340000,-113.147364200893
6769330000,-113.18772666102
6776320000,-112.997709926405
6783310000,-112.553944956087
6790300000,-112.321908130574
6797290000,-112.300191718404
6804280000,-112.225056088626
6811270000,-112.367729552831
6818260000,-112.516396729955
6825250000,-112.4119787503
6832240000,-112.548724539606
6839230000,-112.611590518162
6846220000,-112.635209219386
6853210000,-112.946666290129
6860200000,-112.660190573155
6867190000,-112.435805236722
6874180000,-112.254090939552
6881170000,-112.242493316661
6888160000,-112.652063893321
6895150000,-113.058027598162
6902140000,-113.224193938346
6909130000,-113.139681570331
6916120000,-112.940766404643
6923110000,-112.753752287292
6930100000,-112.756959719075
6937090000,-112.813801136428
6944080000,-112.98580562031
6951070000,-113.016080818415
6958060000,-113.020688082454
6965050000,-112.928742446468
6972040000,-113.122692456484
6979030000,-113.332787652787
6986020000,-113.811997911172
6993010000,-113.733613858763
7000000000,-113.507667245101
