Trace
Swept SA
A.03.08,N9010A
1470910000,-108.789400097115
1477900000,-108.754428449278
1484890000,-108.762395131738
1491880000,-108.682050521665
1498870000,-108.627799924947
1505860000,-108.683939790725
1512850000,-108.622860332004
1519840000,-108.727185139359
1526830000,-108.800329662832
1533820000,-108.653510911676
1540810000,-108.736750509645
1547800000,-108.686078530223
1554790000,-108.707443567535
1561780000,-108.720606584154
1568770000,-108.510837234606
1575760000,-108.592030737771
1582750000,-108.602873985225
1589740000,-108.684966718357
1596730000,-108.560732717291
1603720000,-108.440765471114
1610710000,-108.747020200817
1617700000,-108.586436742039
1624690000,-108.620778728707
1631680000,-108.52440384585
1638670000,-108.572498720761
1645660000,-108.626496571363
1652650000,-108.629222947196
1659640000,-108.590767826005
1666630000,-108.62085544128
1673620000,-108.762346319221
1680610000,-108.679638009096
1687600000,-108.74500568824
1694590000,-108.688821576922
1701580000,-108.699226832352
1708570000,-108.707345937393
1715560000,-108.651752420133
1722550000,-108.695811283967
1729540000,-108.587324613981
1736530000,-108.701547487527
1743520000,-108.616446393746
1750510000,-108.594103951775
1757500000,-108.65362966281
1764490000,-108.662496586923
1771480000,-108.481003104402
1778470000,-108.47795599154
1785460000,-108.56855709493
1792450000,-108.578545650561
1799440000,-108.502445742692
1806430000,-108.529179931023
1813420000,-108.579264119566
1820410000,-108.524056314948
1827400000,-108.508371870052
1834390000,-108.479865802074
1841380000,-108.554922369884
1848370000,-108.646626377716
1855360000,-108.453719564717
1862350000,-108.575825742156
1869340000,-108.457439514414
1876330000,-108.468975858209
1883320000,-108.526343159309
1890310000,-108.423835138374
1897300000,-108.475739174884
1904290000,-108.431122990575
1911280000,-108.422511980322
1918270000,-108.555212261213
1925260000,-108.454943978231
1932250000,-108.424318890143
1939240000,-108.449794342563
1946230000,-108.471196417815
1953220000,-108.518164187542
1960210000,-108.359356604493
1967200000,-108.398341869014
1974190000,-108.240827446008
1981180000,-108.314050508815
1988170000,-108.391479771143
1995160000,-108.362978867682
2002150000,-108.501483370631
2009140000,-108.378266912598
2016130000,-108.382492220682
2023120000,-108.474351613838
2030110000,-108.237514680723
2037100000,-108.344417084027
2044090000,-108.34293326128
2051080000,-108.320091143728
2058070000,-108.418510988257
2065060000,-108.278217171039
2072050000,-108.207524660323
2079040000,-108.252525366288
2086030000,-108.167412248504
2093020000,-108.263401986693
2100010000,-108.030809796362
2107000000,-108.095191478057
2113990000,-108.128533936553
2120980000,-108.22143236293
2127970000,-108.173142641211
2134960000,-108.102757038201
2141950000,-108.154164879071
2148940000,-108.06178085062
2155930000,-108.127286671137
2162920000,-108.097031504326
2169910000,-108.211004836314
2176900000,-108.042301928862
2183890000,-108.043954899393
2190880000,-108.141293592294
2197870000,-108.038385952919
2204860000,-108.109194473802
2211850000,-107.909786528551
2218840000,-107.972706055194
2225830000,-108.008226613505
2232820000,-107.901183877462
2239810000,-107.982497946935
2246800000,-107.954940757
2253790000,-108.01745543108
2260780000,-107.94486236698
2267770000,-107.923356936655
2274760000,-107.855334016376
2281750000,-107.903713676162
2288740000,-107.863517901
2295730000,-107.93428181016
2302720000,-107.915206666808
2309710000,-107.909735612716
2316700000,-108.007289685791
2323690000,-107.863587659408
2330680000,-107.813460526784
2337670000,-107.857840510621
2344660000,-107.818710341298
2351650000,-107.873246011325
2358640000,-107.924759796623
2365630000,-107.807644205302
2372620000,-107.829190987533
2379610000,-107.745999801576
2386600000,-107.851677171491
2393590000,-107.802084261742
2400580000,-107.758596107267
2407570000,-107.897917382133
2414560000,-107.877277396785
2421550000,-107.800937310551
2428540000,-107.895302381554
2435530000,-107.877171270604
2442520000,-107.872406651152
2449510000,-107.931558025021
2456500000,-107.806290717215
2463490000,-107.821146181326
2470480000,-107.95742238478
2477470000,-108.011650344327
2484460000,-107.879406471113
2491450000,-107.85137108332
2498440000,-107.916491924892
2505430000,-107.794906554187
2512420000,-107.883154934248
2519410000,-107.735137244053
2526400000,-107.725738401896
2533390000,-107.745060283964
2540380000,-107.728164148937
2547370000,-107.630870182316
2554360000,-107.638407545123
2561350000,-107.572775558003
2568340000,-107.76020544613
2575330000,-107.649965149804
2582320000,-107.569951754069
2589310000,-107.683441151501
2596300000,-107.6313351815
2603290000,-107.651831876369
2610280000,-107.601012884998
2617270000,-107.430420953274
2624260000,-107.499645598125
2631250000,-107.407970404617
2638240000,-107.401237610295
2645230000,-107.406132653706
2652220000,-107.55927759159
2659210000,-107.388487876593
2666200000,-107.474906491412
2673190000,-107.500634022389
2680180000,-107.540974233732
2687170000,-107.570199666209
2694160000,-107.721045927296
2701150000,-107.618091602099
2708140000,-107.682034431171
2715130000,-107.636415607618
2722120000,-107.638042139296
2729110000,-107.677544991684
2736100000,-107.798595850462
2743090000,-107.746564721541
2750080000,-107.759504590805
2757070000,-107.767430786722
2764060000,-107.514958457799
2771050000,-107.559735037192
2778040000,-107.591421186892
2785030000,-107.597695469274
2792020000,-107.713053466044
2799010000,-107.57884566935
2806000000,-107.579529169386
2812990000,-107.683497732664
2819980000,-107.67998540023
2826970000,-107.57221163912
2833960000,-107.786601372631
2840950000,-107.680139687702
2847940000,-107.772621072567
2854930000,-107.75223100092
2861920000,-107.674258031709
2868910000,-107.744782094307
2875900000,-107.937248280002
2882890000,-107.685157455473
2889880000,-107.735254385151
2896870000,-107.666939774835
2903860000,-107.526016824066
2910850000,-107.592561589686
2917840000,-107.61180791534
2924830000,-107.628436865321
2931820000,-107.37146309683
2938810000,-107.468373245233
2945800000,-107.403080681733
2952790000,-107.351480218471
2959780000,-107.434820260841
2966770000,-107.202967434024
2973760000,-107.414415079631
2980750000,-107.389569459507
2987740000,-107.467847557893
2994730000,-107.524525206625
3001720000,-107.478046897751
3008710000,-107.311525017623
3015700000,-107.492100914424
3022690000,-107.369363571878
3029680000,-107.345633613188
3036670000,-107.328336734216
3043660000,-107.277884012147
3050650000,-107.149746608506
3057640000,-107.208511143957
3064630000,-107.123033678808
3071620000,-106.91379656096
3078610000,-107.158325610711
3085600000,-107.141893854573
3092590000,-107.369188253375
3099580000,-107.236075217166
3106570000,-107.201080943842
3113560000,-107.098280245995
3120550000,-107.221571961738
3127540000,-107.131606854619
3134530000,-107.341739481912
3141520000,-107.308176263707
3148510000,-107.163144108878
3155500000,-107.428407557327
3162490000,-107.197155663029
3169480000,-107.044076450276
3176470000,-107.161709470705
3183460000,-106.911260676737
3190450000,-107.098684232565
3197440000,-107.263932603679
3204430000,-107.22692302439
3211420000,-107.254500910082
3218410000,-107.162802356538
3225400000,-107.341351569048
3232390000,-107.409978986683
3239380000,-107.209296504093
3246370000,-107.257622691954
3253360000,-107.456912850754
3260350000,-107.540085540877
3267340000,-107.640668931962
3274330000,-107.491703734277
3281320000,-107.402016160852
3288310000,-107.304714634107
3295300000,-107.502225200554
3302290000,-107.465745558728
3309280000,-107.557638699033
3316270000,-107.75173389446
3323260000,-107.50151587734
3330250000,-107.706875379041
3337240000,-107.588304089697
3344230000,-107.544672100283
3351220000,-107.573557969991
3358210000,-107.511331842084
3365200000,-107.707374767523
3372190000,-107.714644140218
3379180000,-107.6543376779
3386170000,-107.817371301731
3393160000,-108.017989728116
3400150000,-107.839529747581
3407140000,-107.883812143679
3414130000,-107.803535847274
3421120000,-107.664726110385
3428110000,-107.795863522852
3435100000,-107.823691223812
3442090000,-107.878489253886
3449080000,-107.945218907989
3456070000,-107.682258163887
3463060000,-107.692939981669
3470050000,-107.797776493416
3477040000,-107.770165152028
3484030000,-107.883443734984
3491020000,-107.711625144877
3498010000,-107.700876448672
3505000000,-107.73891694625
3511990000,-107.6386980713
3518980000,-107.727285566402
3525970000,-107.67072945416
3532960000,-107.689695623548
3539950000,-107.850155890628
3546940000,-107.909894080061
3553930000,-107.727540332523
3560920000,-107.916752924036
3567910000,-107.950812035469
3574900000,-107.718163644908
3581890000,-107.615247712886
3588880000,-107.753682007569
3595870000,-107.683624106126
3602860000,-106.962618038614
3609850000,-106.957282035133
3616840000,-106.838060946953
3623830000,-106.897315383477
3630820000,-106.823557113784
3637810000,-106.778414646641
3644800000,-106.673766283759
3651790000,-106.731561985812
3658780000,-106.629403649393
3665770000,-106.774636210288
3672760000,-106.61092079932
3679750000,-106.466577176656
3686740000,-106.4732108483
3693730000,-106.452966129508
3700720000,-106.375695726771
3707710000,-106.17654766236
3714700000,-106.198481973732
3721690000,-106.034826651109
3728680000,-106.184366528538
3735670000,-106.010144336518
3742660000,-105.920659676422
3749650000,-105.889301035463
3756640000,-105.669039175651
3763630000,-105.795354662996
3770620000,-105.723951608568
3777610000,-105.474063247024
3784600000,-105.747328831811
3791590000,-105.64460461408
3798580000,-105.636156126844
3805570000,-105.531505712373
3812560000,-105.674253113514
3819550000,-105.493637289073
3826540000,-105.528757703676
3833530000,-105.448595417537
3840520000,-105.448863671409
3847510000,-105.606655461822
3854500000,-105.337038978899
3861490000,-105.174903893875
3868480000,-105.163520845381
3875470000,-105.378931200514
3882460000,-105.380000646196
3889450000,-105.315042950475
3896440000,-105.31474786831
3903430000,-105.157388252584
3910420000,-105.39993190278
3917410000,-105.332137683848
3924400000,-105.430442428623
3931390000,-105.316478082365
3938380000,-105.503328543753
3945370000,-105.536812267307
3952360000,-105.5226811559
3959350000,-105.341029538993
3966340000,-105.392485974246
3973330000,-105.575804475704
3980320000,-105.591296785346
3987310000,-105.830114717926
3994300000,-105.831583796257
4001290000,-105.881369100235
4008280000,-105.733571244441
4015270000,-105.968662076738
4022260000,-106.035284797565
4029250000,-106.024607527476
4036240000,-106.033812755909
4043230000,-106.144944093151
4050220000,-106.286480371257
4057210000,-106.42722718278
4064200000,-106.382612181648
4071190000,-106.258529272528
4078180000,-106.457479507962
4085170000,-106.461062948088
4092160000,-106.472978702165
4099150000,-106.387167632501
4106140000,-106.564395204268
4113130000,-106.545717899674
4120120000,-106.684361909315
4127110000,-106.63702174313
4134100000,-106.625931827595
4141090000,-106.862963908725
4148080000,-106.679186566052
4155070000,-106.749057653716
4162060000,-106.901310124194
4169050000,-106.810574174486
4176040000,-106.982181925709
4183030000,-106.977222025024
4190020000,-107.075228602555
4197010000,-106.980904816734
4204000000,-106.834921817936
4210990000,-107.037302825825
4217980000,-106.968105957513
4224970000,-106.956095582847
4231960000,-106.952108550124
4238950000,-106.999422597574
4245940000,-106.944915563961
4252930000,-106.891003656614
4259920000,-106.67388856689
4266910000,-106.627581069878
4273900000,-106.763631209085
4280890000,-106.62609975366
4287880000,-106.464986258992
4294870000,-106.61172631811
4301860000,-106.617437800701
4308850000,-106.49375351296
4315840000,-106.372322808049
4322830000,-106.46205020747
4329820000,-106.811386884385
4336810000,-106.631867868131
4343800000,-106.647429309318
4350790000,-106.538334886332
4357780000,-106.657052784647
4364770000,-106.72198332541
4371760000,-106.7598980325
4378750000,-106.851645403666
4385740000,-107.031854597205
4392730000,-106.925853470702
4399720000,-107.227041382772
4406710000,-107.203812602184
4413700000,-107.212634874858
4420690000,-107.15609910399
4427680000,-107.293430746195
4434670000,-107.521360572701
4441660000,-107.140961394372
4448650000,-107.232616519285
4455640000,-107.19306666928
4462630000,-107.207577301838
4469620000,-107.577319917156
4476610000,-107.387556581198
4483600000,-107.42853352356
4490590000,-107.332836954892
4497580000,-107.200767434756
4504570000,-107.414882346176
4511560000,-107.336913420295
4518550000,-107.176617623098
4525540000,-107.53321628868
4532530000,-107.42752665429
4539520000,-107.472156311971
4546510000,-107.359255381751
4553500000,-107.466710611624
4560490000,-107.706788519629
4567480000,-107.81107811541
4574470000,-108.066474037458
4581460000,-108.102134788832
4588450000,-108.340682352245
4595440000,-108.670198502381
4602430000,-108.856879389887
4609420000,-108.727453866574
4616410000,-108.931131523983
4623400000,-108.839023651335
4630390000,-109.01884372463
4637380000,-109.096434668809
4644370000,-109.277722931353
4651360000,-109.493753320908
4658350000,-109.635707344224
4665340000,-109.668757720284
4672330000,-109.623467664548
4679320000,-109.858005891705
4686310000,-110.025168727759
4693300000,-110.006976683361
4700290000,-110.143466667405
4707280000,-110.457886319985
4714270000,-110.668384476202
4721260000,-110.485773149812
4728250000,-110.542258835645
4735240000,-110.624007144033
4742230000,-110.696517092415
4749220000,-110.568574666689
4756210000,-110.682648853713
4763200000,-110.667767641166
4770190000,-110.700825331841
4777180000,-110.527360926865
4784170000,-110.466568068187
4791160000,-110.51686225566
4798150000,-110.466531304774
4805140000,-110.252490847804
4812130000,-110.353571364978
4819120000,-110.223400951517
4826110000,-110.243202847404
4833100000,-110.115999632067
4840090000,-110.366287533397
4847080000,-110.684781554909
4854070000,-110.467371929539
4861060000,-110.409599127645
4868050000,-110.52910968173
4875040000,-110.280377205467
4882030000,-110.414666377168
4889020000,-110.361086001454
4896010000,-110.582353634511
4903000000,-110.412096296829
4909990000,-110.506857749151
4916980000,-110.406298603488
4923970000,-110.474139832746
4930960000,-110.557884703435
4937950000,-110.66740309641
4944940000,-110.631733385119
4951930000,-110.526785750004
4958920000,-110.748243324852
4965910000,-110.64148942237
4972900000,-110.826835961124
4979890000,-110.988043514661
4986880000,-110.761085812856
4993870000,-110.769322028415
5000860000,-110.726070199096
5007850000,-110.884804089897
5014840000,-110.758542476059
5021830000,-110.761765623767
5028820000,-111.000786968304
5035810000,-111.150800404038
5042800000,-111.151782411423
5049790000,-111.147786945823
5056780000,-111.224862792702
5063770000,-111.484706481106
5070760000,-111.201552974394
5077750000,-111.511020720558
5084740000,-111.588374777105
5091730000,-111.496932431062
5098720000,-111.770144193436
5105710000,-111.735615982182
5112700000,-111.841311485222
5119690000,-111.880247579999
5126680000,-111.996597937931
5133670000,-112.022929492766
5140660000,-111.957340241158
5147650000,-112.108216486485
5154640000,-111.94553931195
5161630000,-112.147029927997
5168620000,-112.008706954431
5175610000,-112.169645313332
5182600000,-112.421617809517
5189590000,-112.47772932662
5196580000,-112.737549211181
5203570000,-112.67408180362
5210560000,-112.945250813862
5217550000,-112.987909627894
5224540000,-112.995039757498
5231530000,-113.055309063021
5238520000,-113.33931503878
5245510000,-113.151405170355
5252500000,-113.405597784737
5259490000,-113.459990485334
5266480000,-113.451037813835
5273470000,-113.50572250298
5280460000,-113.449395800481
5287450000,-113.521069908932
5294440000,-113.431148735234
5301430000,-113.594710192425
5308420000,-113.47713304622
5315410000,-113.291449893343
5322400000,-113.431634889764
5329390000,-113.375778796623
5336380000,-113.408837281833
5343370000,-113.38833921412
5350360000,-113.327540601758
5357350000,-113.532513114242
5364340000,-113.533793846616
5371330000,-113.468156546213
5378320000,-113.359570373087
5385310000,-113.160429542383
5392300000,-113.30715785918
5399290000,-113.550223693648
5406280000,-113.564856324514
5413270000,-113.57317823542
5420260000,-113.449990947554
5427250000,-113.528619475812
5434240000,-113.486606873378
5441230000,-113.405580506682
5448220000,-113.618626998325
5455210000,-113.544864360484
5462200000,-113.331739248728
5469190000,-113.368279739083
5476180000,-113.497124947238
5483170000,-113.416661140553
5490160000,-113.464853065195
5497150000,-113.397132214603
5504140000,-113.401553323982
5511130000,-113.34076626654
5518120000,-113.415209881006
5525110000,-113.390153986308
5532100000,-113.44699379686
5539090000,-113.354292755923
5546080000,-113.526915623966
5553070000,-113.352441229844
5560060000,-113.63486370399
5567050000,-113.649879323057
5574040000,-113.657429494861
5581030000,-113.622401427664
5588020000,-113.687194878662
5595010000,-113.617915576584
5602000000,-113.546049156212
5608990000,-113.575532260248
5615980000,-113.611965310199
5622970000,-113.697643588941
5629960000,-113.640803600157
5636950000,-113.460261413298
5643940000,-113.567275762862
5650930000,-113.594568236989
5657920000,-113.569469055187
5664910000,-113.647034039213
5671900000,-113.768089375394
5678890000,-113.690962975435
5685880000,-113.806353363594
5692870000,-113.716416143112
5699860000,-113.6671033485
5706850000,-113.613507812624
5713840000,-113.984788555596
5720830000,-113.907802792336
5727820000,-113.972348743002
5734810000,-114.041536971242
5741800000,-114.041663091114
5748790000,-114.057599867302
5755780000,-113.938268277408
5762770000,-113.964828091455
5769760000,-113.874709482479
5776750000,-113.848155923373
5783740000,-113.909238311357
5790730000,-113.688408695741
5797720000,-113.761784308773
5804710000,-113.713459743459
5811700000,-113.648502030106
5818690000,-113.778973924341
5825680000,-113.65545693694
5832670000,-113.682701983366
5839660000,-113.701706532762
5846650000,-113.59271395361
5853640000,-113.832722954495
5860630000,-113.62218854669
5867620000,-113.71205667059
5874610000,-113.898572632334
5881600000,-113.7252259584
5888590000,-113.881759870346
5895580000,-113.648732791386
5902570000,-113.770856704223
5909560000,-113.680946976566
5916550000,-113.651771800319
5923540000,-113.457168836336
5930530000,-113.332199688699
5937520000,-113.283144111334
5944510000,-113.341929180365
5951500000,-113.292929761579
5958490000,-113.198754994065
5965480000,-113.243731064916
5972470000,-113.358281570344
5979460000,-113.233511795286
5986450000,-113.157573687026
5993440000,-113.242995742193
6000430000,-113.375293581157
6007420000,-113.247335079364
6014410000,-113.422694276363
6021400000,-113.400499545147
6028390000,-113.188326912658
6035380000,-113.446055151742
6042370000,-113.387898092635
6049360000,-113.340408800049
6056350000,-113.305056418052
6063340000,-113.312551854792
6070330000,-113.400794811648
6077320000,-113.398008727321
6084310000,-113.30519119536
6091300000,-113.183986207261
6098290000,-113.183618260009
6105280000,-113.28027213914
6112270000,-113.238130810208
6119260000,-113.265742853076
6126250000,-113.216760235595
6133240000,-113.261460708085
6140230000,-113.008786784584
6147220000,-113.032666099759
6154210000,-113.280325100675
6161200000,-113.000362060392
6168190000,-113.15761486083
6175180000,-113.010954304102
6182170000,-113.141244284949
6189160000,-112.960728198392
6196150000,-112.891377459096
6203140000,-112.992082176603
6210130000,-113.011856510211
6217120000,-112.814439893709
6224110000,-113.122227995083
6231100000,-113.26502294013
6238090000,-113.105420244298
6245080000,-113.138591911942
6252070000,-113.147023739277
6259060000,-113.046226185827
6266050000,-113.004148798171
6273040000,-113.152109059667
6280030000,-112.936084682702
6287020000,-112.973469613593
6294010000,-112.976102454458
6301000000,-112.966149842506
6307990000,-112.750088339553
6314980000,-112.945288690478
6321970000,-112.850605952411
6328960000,-112.981518238694
6335950000,-112.989021458776
6342940000,-113.031796855078
6349930000,-112.934352849777
6356920000,-112.943796359323
6363910000,-112.77819997731
6370900000,-113.00927144127
6377890000,-112.886623347837
6384880000,-112.858789130244
6391870000,-112.867628051337
6398860000,-112.866958569631
6405850000,-112.888278754547
6412840000,-113.050771645837
6419830000,-113.196862541628
6426820000,-112.93700389037
6433810000,-113.049814925079
6440800000,-113.00715536469
6447790000,-112.834883622808
6454780000,-112.889897452145
6461770000,-112.990196377215
6468760000,-112.918180723172
6475750000,-112.801748407046
6482740000,-112.92496992645
6489730000,-112.907417227486
6496720000,-112.925953968669
6503710000,-112.784192342539
6510700000,-112.827933491164
6517690000,-112.77479750094
6524680000,-112.720954827153
6531670000,-112.781045938659
6538660000,-112.63543514726
6545650000,-112.759066792943
6552640000,-112.703335850454
6559630000,-112.804403473536
6566620000,-112.854703605631
6573610000,-112.731906961754
6580600000,-112.847145519944
6587590000,-112.893785933199
6594580000,-112.908880244351
6601570000,-112.811896785399
6608560000,-112.860164508611
6615550000,-112.828708251725
6622540000,-112.547458171009
6629530000,-112.623935970796
6636520000,-112.510947221387
6643510000,-112.587939278337
6650500000,-112.56881687323
6657490000,-112.669952063356
6664480000,-112.336657563699
6671470000,-112.393505067587
6678460000,-112.354210066675
6685450000,-112.51824077812
6692440000,-112.32493001747
6699430000,-112.587854562135
6706420000,-112.432654169784
6713410000,-112.356460862579
6720400000,-112.419495492302
6727390000,-112.440919538752
6734380000,-112.574624796678
6741370000,-112.646995176818
6748360000,-112.467952760064
6755350000,-112.427839686587
6762340000,-112.446725212036
6769330000,-112.467518823081
6776320000,-112.323899094819
6783310000,-112.350545738507
6790300000,-112.361480134218
6797290000,-112.320361781928
6804280000,-112.299449108923
6811270000,-112.270669361378
6818260000,-112.266043549016
6825250000,-112.008769971362
6832240000,-112.09186417745
6839230000,-112.308316182815
6846220000,-112.131498729156
6853210000,-112.094766977864
6860200000,-112.160770007483
6867190000,-112.193988147204
6874180000,-112.163083175644
6881170000,-112.177540300102
6888160000,-112.39102829301
6895150000,-112.035557810562
6902140000,-112.139033227559
6909130000,-112.209791691625
6916120000,-111.968069959767
6923110000,-111.982224545653
6930100000,-112.3150342742
6937090000,-112.07565057499
6944080000,-112.074512404011
6951070000,-112.179061097712
6958060000,-112.177851347906
6965050000,-112.201363287713
6972040000,-112.344029566855
6979030000,-112.299314295074
6986020000,-112.391036352959
6993010000,-112.281356933847
7000000000,-112.278626776519
